0.017112088,0.008653101,0.010488047,0.013846321,0.009850381,0.013150525,0.004542765,0.00897552,0.014973564,0.011402963,0.388354301,0.009753764,0.2698946,-0.327424407,-0.484482586,-0.294599295,-0.094318151,-0.136057854,-0.28216821,-0.193909109,59.09813243,0.180465386,1.751015715
0.008653101,0.010488047,0.013846321,0.009850381,0.001972153,0.004542765,0.00897552,0.014973564,0.011402963,0.004011108,0.009753764,0.2698946,-0.327424407,-0.484482586,0.133761406,-0.094318151,-0.136057854,-0.28216821,-0.193909109,-0.139325261,59.09813243,0.180465386,1.751015715
0.010488047,0.013846321,0.009850381,0.001972153,0.000563269,0.00897552,0.014973564,0.011402963,0.004011108,0.003531103,0.2698946,-0.327424407,-0.484482586,0.133761406,0.278302908,-0.136057854,-0.28216821,-0.193909109,-0.139325261,-0.005698442,59.09813243,0.180465386,1.751015715
0.013846321,0.009850381,0.001972153,0.000563269,0.007120607,0.014973564,0.011402963,0.004011108,0.003531103,0.009329317,-0.327424407,-0.484482586,0.133761406,0.278302908,-0.184157372,-0.28216821,-0.193909109,-0.139325261,-0.005698442,0.019234896,59.09813243,0.180465386,1.751015715
0.009850381,0.001972153,0.000563269,0.007120607,0.015808496,0.011402963,0.004011108,0.003531103,0.009329317,0.015970621,-0.484482586,0.133761406,0.278302908,-0.184157372,-0.203659773,-0.193909109,-0.139325261,-0.005698442,0.019234896,-0.049926281,59.09813243,0.180465386,1.751015715
0.001972153,0.000563269,0.007120607,0.015808496,0.020517246,0.004011108,0.003531103,0.009329317,0.015970621,0.019132511,0.133761406,0.278302908,-0.184157372,-0.203659773,0.597259045,-0.139325261,-0.005698442,0.019234896,-0.049926281,-0.00771594,59.09813243,0.180465386,1.751015715
0.000563269,0.007120607,0.015808496,0.020517246,0.019695747,0.003531103,0.009329317,0.015970621,0.019132511,0.018101204,0.278302908,-0.184157372,-0.203659773,0.597259045,-0.116985321,-0.005698442,0.019234896,-0.049926281,-0.00771594,0.278071165,59.09813243,0.180465386,1.751015715
0.007120607,0.015808496,0.020517246,0.019695747,0.01420421,0.009329317,0.015970621,0.019132511,0.018101204,0.01326198,-0.184157372,-0.203659773,0.597259045,-0.116985321,-0.070813987,0.019234896,-0.049926281,-0.00771594,0.278071165,-0.404542103,59.09813243,0.180465386,1.751015715
0.015808496,0.020517246,0.019695747,0.01420421,0.00914639,0.015970621,0.019132511,0.018101204,0.01326198,0.009167371,-0.203659773,0.597259045,-0.116985321,-0.070813987,0.288312912,-0.049926281,-0.00771594,0.278071165,-0.404542103,-0.284688115,59.09813243,0.180465386,1.751015715
0.020517246,0.019695747,0.01420421,0.00914639,0.008097008,0.019132511,0.018101204,0.01326198,0.009167371,0.006607369,0.597259045,-0.116985321,-0.070813987,0.288312912,-0.227530003,-0.00771594,0.278071165,-0.404542103,-0.284688115,-0.049540997,59.09813243,0.180465386,1.751015715
0.019695747,0.01420421,0.00914639,0.008097008,0.008839398,0.018101204,0.01326198,0.009167371,0.006607369,0.00506857,-0.116985321,-0.070813987,0.288312912,-0.227530003,-0.227136016,0.278071165,-0.404542103,-0.284688115,-0.049540997,-0.054422379,59.09813243,0.180465386,1.751015715
0.001732127,0.001748826,0.002677504,0.003270861,0.003702319,0.00582339,0.005237366,0.005994383,0.006486651,0.007141269,-0.092722833,-0.029300153,0.371643782,0.04995054,0.310531139,-0.028227568,0.03484869,-0.053568959,0.031813145,-0.011749864,57.45569088,0.152481212,0.920724445
0.001748826,0.002677504,0.003270861,0.003702319,0.004494632,0.005237366,0.005994383,0.006486651,0.007141269,0.007811511,-0.029300153,0.371643782,0.04995054,0.310531139,0.119873703,0.03484869,-0.053568959,0.031813145,-0.011749864,-0.014724016,57.45569088,0.152481212,0.920724445
0.002677504,0.003270861,0.003702319,0.004494632,0.005886728,0.005994383,0.006486651,0.007141269,0.007811511,0.009009057,0.371643782,0.04995054,0.310531139,0.119873703,-0.323574901,-0.053568959,0.031813145,-0.011749864,-0.014724016,-0.09294796,57.45569088,0.152481212,0.920724445
0.003270861,0.003702319,0.004494632,0.005886728,0.007738429,0.006486651,0.007141269,0.007811511,0.009009057,0.010401087,0.04995054,0.310531139,0.119873703,-0.323574901,0.583732367,0.031813145,-0.011749864,-0.014724016,-0.09294796,0.117642522,57.45569088,0.152481212,0.920724445
0.003702319,0.004494632,0.005886728,0.007738429,0.010212087,0.007141269,0.007811511,0.009009057,0.010401087,0.012022161,0.310531139,0.119873703,-0.323574901,0.583732367,-0.658022404,-0.011749864,-0.014724016,-0.09294796,0.117642522,0.044777155,57.45569088,0.152481212,0.920724445
0.004494632,0.005886728,0.007738429,0.010212087,0.012878747,0.007811511,0.009009057,0.010401087,0.012022161,0.012857766,0.119873703,-0.323574901,0.583732367,-0.658022404,-0.503947854,-0.014724016,-0.09294796,0.117642522,0.044777155,0.639705479,57.45569088,0.152481212,0.920724445
0.005886728,0.007738429,0.010212087,0.012878747,0.014602176,0.009009057,0.010401087,0.012022161,0.012857766,0.012116901,-0.323574901,0.583732367,-0.658022404,-0.503947854,0.369913995,-0.09294796,0.117642522,0.044777155,0.639705479,0.135625809,57.45569088,0.152481212,0.920724445
0.007738429,0.010212087,0.012878747,0.014602176,0.014714075,0.010401087,0.012022161,0.012857766,0.012116901,0.009680582,0.583732367,-0.658022404,-0.503947854,0.369913995,0.424868464,0.117642522,0.044777155,0.639705479,0.135625809,0.064523101,57.45569088,0.152481212,0.920724445
0.010212087,0.012878747,0.014602176,0.014714075,0.013523209,0.012022161,0.012857766,0.012116901,0.009680582,0.007433044,-0.658022404,-0.503947854,0.369913995,0.424868464,-0.691715419,0.044777155,0.639705479,0.135625809,0.064523101,-0.152482122,57.45569088,0.152481212,0.920724445
0.012878747,0.014602176,0.014714075,0.013523209,0.011941738,0.012857766,0.012116901,0.009680582,0.007433044,0.00537283,-0.503947854,0.369913995,0.424868464,-0.691715419,-0.51444003,0.639705479,0.135625809,0.064523101,-0.152482122,-0.120571315,57.45569088,0.152481212,0.920724445
0.014602176,0.014714075,0.013523209,0.011941738,0.010199325,0.012116901,0.009680582,0.007433044,0.00537283,0.002991455,0.369913995,0.424868464,-0.691715419,-0.51444003,-0.11931926,0.135625809,0.064523101,-0.152482122,-0.120571315,0.22568965,57.45569088,0.152481212,0.920724445
0.014714075,0.013523209,0.011941738,0.010199325,0.00819641,0.009680582,0.007433044,0.00537283,0.002991455,0.003241118,0.424868464,-0.691715419,-0.51444003,-0.11931926,-0.26954785,0.064523101,-0.152482122,-0.120571315,0.22568965,-0.127701759,57.45569088,0.152481212,0.920724445
0.013523209,0.011941738,0.010199325,0.00819641,0.004038615,0.007433044,0.00537283,0.002991455,0.003241118,0.005545421,-0.691715419,-0.51444003,-0.11931926,-0.26954785,-0.344359875,-0.152482122,-0.120571315,0.22568965,-0.127701759,0.042912769,57.45569088,0.152481212,0.920724445
0.011941738,0.010199325,0.00819641,0.004038615,0.001169611,0.00537283,0.002991455,0.003241118,0.005545421,0.009643961,-0.51444003,-0.11931926,-0.26954785,-0.344359875,0.328943968,-0.120571315,0.22568965,-0.127701759,0.042912769,0.04334265,57.45569088,0.152481212,0.920724445
0.010199325,0.00819641,0.004038615,0.001169611,0.000863056,0.002991455,0.003241118,0.005545421,0.009643961,0.012589436,-0.11931926,-0.26954785,-0.344359875,0.328943968,0.01249063,0.22568965,-0.127701759,0.042912769,0.04334265,0.026178598,57.45569088,0.152481212,0.920724445
